,Ravi::empathy,Ravi::trust,Ravi::skepticism,Ravi::resolve,Ravi::need,Ravi::memory,Ravi::nuance,Ravi::authority,Nima::empathy,Nima::trust,Nima::skepticism,Nima::resolve,Nima::need,Nima::memory,Nima::nuance,Nima::authority,Mariel::empathy,Mariel::trust,Mariel::skepticism,Mariel::resolve,Mariel::need,Mariel::memory,Mariel::nuance,Mariel::authority,Tovren::empathy,Tovren::trust,Tovren::skepticism,Tovren::resolve,Tovren::need,Tovren::memory,Tovren::nuance,Tovren::authority,Dalen::empathy,Dalen::trust,Dalen::skepticism,Dalen::resolve,Dalen::need,Dalen::memory,Dalen::nuance,Dalen::authority,Archivist Malrik::empathy,Archivist Malrik::trust,Archivist Malrik::skepticism,Archivist Malrik::resolve,Archivist Malrik::need,Archivist Malrik::memory,Archivist Malrik::nuance,Archivist Malrik::authority,High Seer Elenya::empathy,High Seer Elenya::trust,High Seer Elenya::skepticism,High Seer Elenya::resolve,High Seer Elenya::need,High Seer Elenya::memory,High Seer Elenya::nuance,High Seer Elenya::authority,Coren the Mediator::empathy,Coren the Mediator::trust,Coren the Mediator::skepticism,Coren the Mediator::resolve,Coren the Mediator::need,Coren the Mediator::memory,Coren the Mediator::nuance,Coren the Mediator::authority
10,0.9,0.8500000000000001,0.15000000000000002,0.20000000000000004,0.9,0.9,0.8500000000000001,0.1,0.9,0.8500000000000001,0.15000000000000002,0.20000000000000004,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.20000000000000004,0.9,0.9,0.9,0.1,0.9,0.7999999999999999,0.30000000000000004,0.30000000000000004,0.9,0.9,0.75,0.14999999999999994,0.9,0.8999999999999999,0.1,0.4,0.9,0.9,0.65,0.24999999999999992,0.9,0.9,0.1,0.30000000000000004,0.9,0.9,0.9,0.24999999999999992,0.9,0.6500000000000007,0.35000000000000064,0.2,0.9,0.9,0.9,0.14999999999999994,0.9,0.9,0.1,0.20000000000000004,0.9,0.9,0.9,0.14999999999999994
11,0.9,0.8500000000000001,0.15000000000000002,0.20000000000000004,0.9,0.9,0.9,0.1,0.9,0.8500000000000001,0.15000000000000002,0.20000000000000004,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.20000000000000004,0.9,0.9,0.9,0.1,0.9,0.7999999999999999,0.30000000000000004,0.30000000000000004,0.9,0.9,0.9,0.1,0.9,0.8999999999999999,0.1,0.4,0.9,0.9,0.8,0.1,0.9,0.9,0.1,0.30000000000000004,0.9,0.9,0.9,0.1,0.9,0.6000000000000008,0.4000000000000007,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.20000000000000004,0.9,0.9,0.9,0.1
12,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.9,0.9,0.1,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.7999999999999999,0.30000000000000004,0.10000000000000003,0.9,0.9,0.9,0.1,0.9,0.8999999999999999,0.1,0.2,0.9,0.9,0.8,0.1,0.9,0.9,0.1,0.10000000000000003,0.9,0.9,0.9,0.1,0.9,0.5500000000000008,0.45000000000000073,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1
13,0.9,0.8500000000000001,0.15000000000000002,0.2,0.9,0.9,0.9,0.1,0.9,0.8500000000000001,0.15000000000000002,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.8,0.20000000000000004,0.20000000000000004,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.30000000000000004,0.9,0.9,0.8,0.1,0.9,0.9,0.1,0.20000000000000004,0.9,0.9,0.9,0.1,0.9,0.6000000000000009,0.4000000000000008,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1
14,0.9,0.8500000000000001,0.15000000000000002,0.2,0.9,0.9,0.9,0.1,0.9,0.8500000000000001,0.15000000000000002,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.8,0.20000000000000004,0.20000000000000004,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.30000000000000004,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.20000000000000004,0.9,0.9,0.9,0.1,0.9,0.5500000000000009,0.45000000000000084,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1
15,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.9,0.9,0.1,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.8,0.20000000000000004,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.10000000000000003,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.500000000000001,0.5000000000000008,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1
16,0.9,0.8500000000000001,0.15000000000000002,0.2,0.9,0.9,0.9,0.1,0.9,0.8500000000000001,0.15000000000000002,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.8,0.20000000000000004,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.20000000000000004,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.550000000000001,0.45000000000000084,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1
17,0.9,0.8500000000000001,0.15000000000000002,0.2,0.9,0.9,0.9,0.1,0.9,0.8500000000000001,0.15000000000000002,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.8,0.20000000000000004,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.20000000000000004,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.5000000000000011,0.5000000000000008,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1
18,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.9,0.9,0.1,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.8,0.20000000000000004,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.45000000000000107,0.5500000000000007,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1
19,0.9,0.8500000000000001,0.15000000000000002,0.2,0.9,0.9,0.9,0.1,0.9,0.8500000000000001,0.15000000000000002,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.8,0.20000000000000004,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.5000000000000011,0.5000000000000007,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1
20,0.9,0.8500000000000001,0.15000000000000002,0.2,0.9,0.9,0.9,0.1,0.9,0.8500000000000001,0.15000000000000002,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.8,0.20000000000000004,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.45000000000000107,0.5500000000000006,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1
21,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.9,0.9,0.1,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.8,0.20000000000000004,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.400000000000001,0.6000000000000005,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1
22,0.9,0.8500000000000001,0.15000000000000002,0.2,0.9,0.9,0.9,0.1,0.9,0.8500000000000001,0.15000000000000002,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.8,0.20000000000000004,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.45000000000000095,0.5500000000000005,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1
23,0.9,0.8500000000000001,0.15000000000000002,0.2,0.9,0.9,0.9,0.1,0.9,0.8500000000000001,0.15000000000000002,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.8,0.20000000000000004,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.4000000000000009,0.6000000000000004,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1
24,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.9,0.9,0.1,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.8,0.20000000000000004,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.35000000000000087,0.6500000000000004,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1
25,0.9,0.8500000000000001,0.15000000000000002,0.2,0.9,0.9,0.9,0.1,0.9,0.8500000000000001,0.15000000000000002,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.8,0.20000000000000004,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.4000000000000008,0.6000000000000003,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1
26,0.9,0.8500000000000001,0.15000000000000002,0.2,0.9,0.9,0.9,0.1,0.9,0.8500000000000001,0.15000000000000002,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.8,0.20000000000000004,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.35000000000000075,0.6500000000000002,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1
27,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.9,0.9,0.1,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.8,0.20000000000000004,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.30000000000000077,0.7000000000000002,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1
28,0.9,0.8500000000000001,0.15000000000000002,0.2,0.9,0.9,0.9,0.1,0.9,0.8500000000000001,0.15000000000000002,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.8,0.20000000000000004,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.35000000000000075,0.6500000000000001,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1
29,0.9,0.8500000000000001,0.15000000000000002,0.2,0.9,0.9,0.9,0.1,0.9,0.8500000000000001,0.15000000000000002,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.8,0.20000000000000004,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.30000000000000077,0.7000000000000001,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1
30,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.9,0.9,0.1,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.8,0.20000000000000004,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.2500000000000008,0.75,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1
31,0.9,0.8500000000000001,0.15000000000000002,0.2,0.9,0.9,0.9,0.1,0.9,0.8500000000000001,0.15000000000000002,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.8,0.20000000000000004,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.30000000000000077,0.7,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1
32,0.9,0.8500000000000001,0.15000000000000002,0.2,0.9,0.9,0.9,0.1,0.9,0.8500000000000001,0.15000000000000002,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.8,0.20000000000000004,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.2500000000000008,0.7499999999999999,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1
33,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.9,0.9,0.1,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.8,0.20000000000000004,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.2000000000000008,0.7999999999999998,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1
34,0.9,0.8500000000000001,0.15000000000000002,0.2,0.9,0.9,0.9,0.1,0.9,0.8500000000000001,0.15000000000000002,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.8,0.20000000000000004,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.25000000000000083,0.7499999999999998,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1
35,0.9,0.8500000000000001,0.15000000000000002,0.2,0.9,0.9,0.9,0.1,0.9,0.8500000000000001,0.15000000000000002,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.8,0.20000000000000004,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.20000000000000084,0.7999999999999997,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1
36,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.9,0.9,0.1,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.8,0.20000000000000004,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.2,0.8,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1
37,0.9,0.8500000000000001,0.15000000000000002,0.2,0.9,0.9,0.9,0.1,0.9,0.8500000000000001,0.15000000000000002,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.8,0.20000000000000004,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.25000000000000006,0.75,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1
38,0.9,0.8500000000000001,0.15000000000000002,0.2,0.9,0.9,0.9,0.1,0.9,0.8500000000000001,0.15000000000000002,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.8,0.20000000000000004,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.20000000000000007,0.7999999999999999,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1
39,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.9,0.9,0.1,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.8,0.20000000000000004,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.2,0.8,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1
